employee_id,year,total_time,time_period_1,time_period_2,time_period_3,break_1,break_2,num_breaks,close_break,break_required,illegal_breaks_max,illegal_breaks_min,violations_max,violations_min,pay_rate,expected_pay,true_pay_max,true_pay_min,violation_loss_max,violation_loss_min,Unnamed: 21,Unnamed: 22,Unnamed: 23
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,9.25,4.25,5.0,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,185.0,185.0,185.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,9.0,4.25,4.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,180.0,180.0,180.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.75,4.25,4.5,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,175.0,175.0,175.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
4632,2024,8.0,4.25,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,20.0,160.0,160.0,160.0,0.0,0.0,,,
